Pollutant,Sector,Source,Fuel_Name,Year,Emission_Factor,Emissions
Methane,Energy,Road transport - LGVs - motorway driving,DERV,1970,2.1747976666215e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - buses and coaches - motorway driving,DERV,1970,0.020046403712297,Emissions
Methane,Energy,Road transport - buses and coaches - motorway driving,DERV,1970,8.89283524591594e-06,Emissions
Nitrous Oxide,Energy,Road transport - buses and coaches - motorway driving,DERV,1970,3.81121510539255e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - HGV articulated - motorway driving,DERV,1970,0.020046403712297,Emissions
Methane,Energy,Road transport - HGV articulated - motorway driving,DERV,1970,7.96802571803695e-06,Emissions
Nitrous Oxide,Energy,Road transport - HGV articulated - motorway driving,DERV,1970,3.41486816487298e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - HGV rigid - motorway driving,DERV,1970,0.020046403712297,Emissions
Methane,Energy,Road transport - HGV rigid - motorway driving,DERV,1970,6.31242744719771e-06,Emissions
Nitrous Oxide,Energy,Road transport - HGV rigid - motorway driving,DERV,1970,4.90679269367622e-06,Emissions
Carbon Dioxide as Carbon,Energy,Road transport - motorcycle (>50cc  4st) - motorway driving,Petrol,1970,0.0191489361702128,Emissions
Methane,Energy,Road transport - motorcycle (>50cc  4st) - motorway driving,Petrol,1970,6.45522149372779e-05,Emissions
Nitrous Oxide,Energy,Road transport - motorcycle (>50cc  4st) - motorway driving,Petrol,1970,6.45522149372779e-07,Emissions
Nitrous Oxide,Energy,Road transport - cars - cold start,Petrol,1970,0.0215908594475382,Emissions
Nitrous Oxide,Energy,Road transport - LGVs - cold start,Petrol,1970,0.0153701903173335,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Road vehicle engines,Lubricants,1970,0.0042594631924695,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Chemical Industry - ethylene dichloride,Ethylene dichloride,1970,0.0030818181818181,Emissions
Carbon Dioxide as Carbon,Energy,Rail - coal,Coal,1970,0.02620909091,Emissions
Methane,Energy,Rail - coal,Coal,1970,8.74725233213821e-05,Emissions
Nitrous Oxide,Energy,Rail - coal,Coal,1970,6.99780186571057e-07,Emissions
Carbon Dioxide as Carbon,Energy,Upstream Gas Production - fuel combustion,Gas oil,1970,0.020362733152123,Emissions
Methane,Energy,Upstream Gas Production - fuel combustion,Gas oil,1970,3.46645555491536e-06,Emissions
Nitrous Oxide,Energy,Upstream Gas Production - fuel combustion,Gas oil,1970,5.15553439841665e-06,Emissions
Carbon Dioxide as Carbon,Energy,Non-Ferrous Metal (combustion),Gas oil,1970,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,Chemicals (combustion),Gas oil,1970,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,"Pulp, Paper and Print (combustion)",Gas oil,1970,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,"Food & drink, tobacco (combustion)",Gas oil,1970,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,Sailing boats with auxiliary engines,DERV,1970,0.020046403712297,Emissions
Methane,Energy,Sailing boats with auxiliary engines,DERV,1970,1.16009280742459e-06,Emissions
Nitrous Oxide,Energy,Sailing boats with auxiliary engines,DERV,1970,3.48027842227378e-06,Emissions
Carbon Dioxide as Carbon,Energy,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",DERV,1970,0.020046403712297,Emissions
Carbon Dioxide as Carbon,Energy,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Gas oil,1970,0.0204883306776643,Emissions
Carbon Dioxide as Carbon,Energy,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Petrol,1970,0.0191489361702128,Emissions
Methane,Energy,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",DERV,1970,1.16009280742459e-06,Emissions
Methane,Energy,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Gas oil,1970,1.17161870840754e-06,Emissions
Methane,Energy,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Petrol,1970,3.80739081746921e-05,Emissions
Nitrous Oxide,Energy,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",DERV,1970,3.48027842227378e-06,Emissions
Nitrous Oxide,Energy,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Gas oil,1970,3.51485612522261e-06,Emissions
Nitrous Oxide,Energy,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Petrol,1970,1.79171332586786e-06,Emissions
Carbon Dioxide as Carbon,Energy,Personal watercraft e.g. jet ski,Petrol,1970,0.0191489361702128,Emissions
Methane,Energy,Personal watercraft e.g. jet ski,Petrol,1970,3.80739081746921e-05,Emissions
Nitrous Oxide,Energy,Personal watercraft e.g. jet ski,Petrol,1970,1.79171332586786e-06,Emissions
Carbon Dioxide as Carbon,Energy,Inland goods-carrying vessels,Gas oil,1970,0.0204883306776643,Emissions
Methane,Energy,Inland goods-carrying vessels,Gas oil,1970,1.17161870840754e-06,Emissions
Nitrous Oxide,Energy,Inland goods-carrying vessels,Gas oil,1970,3.51485612522261e-06,Emissions
Carbon Dioxide as Carbon,Energy,Shipping between UK and Gibraltar,Fuel oil,1970,0.0209138593380615,Emissions
Methane,Energy,Shipping between UK and Gibraltar,Fuel oil,1970,1.38712215298264e-06,Emissions
Nitrous Oxide,Energy,Shipping between UK and Gibraltar,Fuel oil,1970,3.6850115157273e-06,Emissions
Carbon Dioxide as Carbon,Energy,Shipping between UK and OTs (excl. Gib and Bermuda),Fuel oil,1970,0.0209138593380615,Emissions
Methane,Energy,Shipping between UK and OTs (excl. Gib and Bermuda),Fuel oil,1970,1.38712215298264e-06,Emissions
Nitrous Oxide,Energy,Shipping between UK and OTs (excl. Gib and Bermuda),Fuel oil,1970,3.6850115157273e-06,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Chemical industry - ethylene oxide,Ethylene oxide,1970,0.180818181818182,Emissions
Methane,Industrial Processes and Other Product Use,Chemical industry - ethylene oxide,Ethylene oxide,1970,0.0022268702290076,Emissions
Methane,Industrial Processes and Other Product Use,Chemical industry - acrylonitrile,Acrylonitrile,1970,0.18,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Brick manufacture - all types,Bricks,1970,0.0518645124241273,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Non Energy Use: chemical feedstock,Soda ash,1970,0.093235767472184,Emissions
Carbon Dioxide as Carbon,Energy,Shipping between UK and Bermuda,Fuel oil,1970,0.0209138593380615,Emissions
Methane,Energy,Shipping between UK and Bermuda,Fuel oil,1970,1.38712215298264e-06,Emissions
Nitrous Oxide,Energy,Shipping between UK and Bermuda,Fuel oil,1970,3.6850115157273e-06,Emissions
Carbon Dioxide as Carbon,Energy,Shipping between UK and CDs,Fuel oil,1970,0.0209138593380615,Emissions
Carbon Dioxide as Carbon,Energy,Shipping between UK and CDs,Gas oil,1970,0.0204883306776643,Emissions
Methane,Energy,Shipping between UK and CDs,Fuel oil,1970,1.30918193546553e-06,Emissions
Methane,Energy,Shipping between UK and CDs,Gas oil,1970,8.25753550337979e-07,Emissions
Nitrous Oxide,Energy,Shipping between UK and CDs,Fuel oil,1970,3.61468516806582e-06,Emissions
Nitrous Oxide,Energy,Shipping between UK and CDs,Gas oil,1970,3.47402925193566e-06,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - stationary combustion,Burning oil,1971,0.0195716564137617,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - stationary combustion,Coal,1971,0.024618182,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - stationary combustion,Coke,1971,0.0273781645455438,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - stationary combustion,Fuel oil,1971,0.0213504728132388,Emissions
Carbon Dioxide as Carbon,Energy,Agriculture - stationary combustion,Vaporising oil,1971,0.0201284094104415,Emissions
Carbon Dioxide as Carbon,Memo,Aircraft - international take off and landing,Aviation turbine fuel,1971,0.0195716564137617,Emissions
Methane,Memo,Aircraft - international take off and landing,Aviation turbine fuel,1971,1.82701079374102e-05,Emissions
Nitrous Oxide,Memo,Aircraft - international take off and landing,Aviation turbine fuel,1971,2.27842333105491e-06,Emissions
Carbon Dioxide as Carbon,Energy,Shipping - coastal,Fuel oil,1971,0.0209138593380615,Emissions
Carbon Dioxide as Carbon,Energy,Shipping - coastal,Gas oil,1971,0.0204883306776643,Emissions
Methane,Energy,Shipping - coastal,Fuel oil,1971,1.13600599748984e-06,Emissions
Methane,Energy,Shipping - coastal,Gas oil,1971,7.669378095571e-07,Emissions
Nitrous Oxide,Energy,Shipping - coastal,Fuel oil,1971,3.66082960069819e-06,Emissions
Nitrous Oxide,Energy,Shipping - coastal,Gas oil,1971,3.44985401379522e-06,Emissions
Carbon Dioxide as Carbon,Energy,Coke production,Blast furnace gas,1971,0.0602097469484208,Emissions
Carbon Dioxide as Carbon,Energy,Coke production,Coke oven gas,1971,0.0121467545308892,Emissions
Carbon Dioxide as Carbon,Energy,Coke production,Colliery methane,1971,0.0181299341246259,Emissions
Carbon Dioxide as Carbon,Energy,Coke production,Natural gas,1971,0.0152178243350455,Emissions
Carbon Dioxide as Carbon,Energy,Collieries - combustion,Coal,1971,0.024889706,Emissions
Carbon Dioxide as Carbon,Energy,Collieries - combustion,Coke oven gas,1971,0.0121467545308892,Emissions
Carbon Dioxide as Carbon,Energy,Collieries - combustion,Colliery methane,1971,0.0181299341246259,Emissions
Methane,Energy,Deep-mined coal,Coal produced,1971,10.0975790769231,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Anthracite,1971,0.026911028,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Burning oil,1971,0.0195716564137617,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Coal,1971,0.025087108,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Coke,1971,0.0273781645455438,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Fuel oil,1971,0.0213504728132388,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Gas oil,1971,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,LPG,1971,0.0174291786399796,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Natural gas,1971,0.0152178243350455,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,SSF,1971,0.0275393743333031,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Town gas,1971,0.0168394846422636,Emissions
Carbon Dioxide as Carbon,Energy,Domestic combustion,Peat,1971,0.02890909091,Emissions
Carbon Dioxide as Carbon,Energy,Fishing vessels,Fuel oil,1971,0.0209138593380615,Emissions
Carbon Dioxide as Carbon,Energy,Fishing vessels,Gas oil,1971,0.0204883306776643,Emissions
Methane,Energy,Fishing vessels,Fuel oil,1971,1.49662966628817e-06,Emissions
Methane,Energy,Fishing vessels,Gas oil,1971,1.02585068792878e-06,Emissions
Nitrous Oxide,Energy,Fishing vessels,Fuel oil,1971,3.79191503199599e-06,Emissions
Nitrous Oxide,Energy,Fishing vessels,Gas oil,1971,3.40405708467485e-06,Emissions
Methane,Energy,Gas leakage,Natural gas supply,1971,0.016358024,Emissions
Carbon Dioxide as Carbon,Energy,Gas production,Town gas,1971,0.0168394846422636,Emissions
Carbon Dioxide as Carbon,Energy,Blast furnaces,Blast furnace gas,1971,0.0602097469484208,Emissions
Carbon Dioxide as Carbon,Energy,Blast furnaces,Coke oven gas,1971,0.0121467545308892,Emissions
Carbon Dioxide as Carbon,Energy,Blast furnaces,LPG,1971,0.0174291786399796,Emissions
Carbon Dioxide as Carbon,Energy,Blast furnaces,Natural gas,1971,0.0152178243350455,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Sinter production,Coke,1971,0.0273781645455438,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Sinter production,Limestone,1971,119.654427451596,Emissions
Carbon Dioxide as Carbon,Industrial Processes and Other Product Use,Sinter production,Dolomite,1971,128.5,Emissions
Methane,Industrial Processes and Other Product Use,Sinter production,Coke,1971,5.909796045004e-05,Emissions
Carbon Dioxide as Carbon,Waste,Incineration,MSW,1971,0.0118167706494193,Emissions
Carbon Dioxide as Carbon,Energy,Iron and steel - combustion plant,Blast furnace gas,1971,0.0602097469484208,Emissions
Carbon Dioxide as Carbon,Energy,Iron and steel - combustion plant,Coal,1971,0.025643939,Emissions
Carbon Dioxide as Carbon,Energy,Iron and steel - combustion plant,Coke,1971,0.0273781645455438,Emissions
Carbon Dioxide as Carbon,Energy,Iron and steel - combustion plant,Coke oven gas,1971,0.0121467545308892,Emissions
Carbon Dioxide as Carbon,Energy,Iron and steel - combustion plant,Fuel oil,1971,0.0213504728132388,Emissions
Carbon Dioxide as Carbon,Energy,Iron and steel - combustion plant,Gas oil,1971,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,Iron and steel - combustion plant,LPG,1971,0.0174291786399796,Emissions
Carbon Dioxide as Carbon,Energy,Iron and steel - combustion plant,Natural gas,1971,0.0152178243350455,Emissions
Carbon Dioxide as Carbon,Energy,Iron and steel - combustion plant,Town gas,1971,0.0168394846422636,Emissions
Carbon Dioxide as Carbon,Energy,Lime production - non decarbonising,Coke,1971,0.0273781645455438,Emissions
Carbon Dioxide as Carbon,Energy,Miscellaneous industrial/commercial combustion,Coal,1971,0.025643939,Emissions
Carbon Dioxide as Carbon,Energy,Miscellaneous industrial/commercial combustion,Coke,1971,0.0273781645455438,Emissions
Carbon Dioxide as Carbon,Energy,Miscellaneous industrial/commercial combustion,Fuel oil,1971,0.0213504728132388,Emissions
Carbon Dioxide as Carbon,Energy,Miscellaneous industrial/commercial combustion,Gas oil,1971,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,Miscellaneous industrial/commercial combustion,Natural gas,1971,0.0152178243350455,Emissions
Carbon Dioxide as Carbon,Energy,Miscellaneous industrial/commercial combustion,SSF,1971,0.0275393743333031,Emissions
Carbon Dioxide as Carbon,Energy,Miscellaneous industrial/commercial combustion,Town gas,1971,0.0168394846422636,Emissions
Carbon Dioxide as Carbon,Energy,Upstream Oil Production - fuel combustion,Gas oil,1971,0.020362733152123,Emissions
Methane,Energy,Upstream Oil Production - fuel combustion,Gas oil,1971,2.28126126383468e-06,Emissions
Nitrous Oxide,Energy,Upstream Oil Production - fuel combustion,Gas oil,1971,8.45875297975815e-06,Emissions
Methane,Energy,Open-cast coal,Coal produced,1971,0.33975,Emissions
Carbon Dioxide as Carbon,Energy,Other industrial combustion,Burning oil,1971,0.0195716564137617,Emissions
Carbon Dioxide as Carbon,Energy,Other industrial combustion,Coal,1971,0.025643939,Emissions
Carbon Dioxide as Carbon,Energy,Other industrial combustion,Coke oven gas,1971,0.0121467545308892,Emissions
Carbon Dioxide as Carbon,Energy,Other industrial combustion,Fuel oil,1971,0.0213504728132388,Emissions
Carbon Dioxide as Carbon,Energy,Other industrial combustion,Gas oil,1971,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,Other industrial combustion,LPG,1971,0.0174291786399796,Emissions
Carbon Dioxide as Carbon,Energy,Other industrial combustion,Natural gas,1971,0.0152178243350455,Emissions
Carbon Dioxide as Carbon,Energy,Other industrial combustion,SSF,1971,0.0275393743333031,Emissions
Carbon Dioxide as Carbon,Energy,Other industrial combustion,Town gas,1971,0.0168394846422636,Emissions
Carbon Dioxide as Carbon,Energy,Power stations,Coal,1971,0.0248702417672181,Emissions
Carbon Dioxide as Carbon,Energy,Power stations,Coke,1971,0.0273781645455438,Emissions
Carbon Dioxide as Carbon,Energy,Power stations,Natural gas,1971,0.0152178243350455,Emissions
Carbon Dioxide as Carbon,Energy,Public sector combustion,Burning oil,1971,0.0195716564137617,Emissions
Carbon Dioxide as Carbon,Energy,Public sector combustion,Coal,1971,0.025643939,Emissions
Carbon Dioxide as Carbon,Energy,Public sector combustion,Coke,1971,0.0273781645455438,Emissions
Carbon Dioxide as Carbon,Energy,Public sector combustion,Fuel oil,1971,0.0213504728132388,Emissions
Carbon Dioxide as Carbon,Energy,Public sector combustion,Gas oil,1971,0.020362733152123,Emissions
Carbon Dioxide as Carbon,Energy,Public sector combustion,Natural gas,1971,0.0152178243350455,Emissions
Carbon Dioxide as Carbon,Energy,Public sector combustion,Town gas,1971,0.0168394846422636,Emissions
Carbon Dioxide as Carbon,Energy,Railways - stationary combustion,Burning oil,1971,0.0195716564137617,Emissions
Carbon Dioxide as Carbon,Energy,Railways - stationary combustion,Coal,1971,0.025643939,Emissions
Carbon Dioxide as Carbon,Energy,Railways - stationary combustion,Coke,1971,0.0273781645455438,Emissions
Carbon Dioxide as Carbon,Energy,Railways - stationary combustion,Fuel oil,1971,0.0213504728132388,Emissions
Carbon Dioxide as Carbon,Energy,Refineries - combustion,Fuel oil,1971,0.0213504728132388,Emissions
